time_1,time_2,claro_uem,nublado_uem,int_uem,claro_dindiza,nublado_dindiza,int_dindiza,claro_massangena,nublado_massangena,int_massangena,claro_pomene,nublado_pomene,int_pomene,claro_maravia,nublado_maravia,int_maravia,claro_nhangau,nublado_nhangau,int_nhangau,claro_nhapassa_1,nublado_nhapassa_1,int_nhapassa_1,claro_lugela_1,nublado_lugela_1,int_lugela_1,claro_chomba,nublado_chomba,int_chomba,claro_nanhupo_1,nublado-nanhupo_1,int_nanhupo_1,claro_massangulo_1,nublado_massangulo_1,int_massangulo_1
6:10:00,7:40:00,,,0.934160703,,,1.173019826,,,0.850490057,,,0.376770816,,,1.033538214,,,1.015658099,,,0.915758089,,,0.85868028,,,0.654462097,,,0.860058656,0.947118253,0.510288787,0.6839
6:11:00,7:50:00,,,0.945132148,,,1.160782427,,,0.283007669,,,0.489739237,,,1.016501997,,,0.867040033,,,0.918061854,,,0.86337822,,,0.749601616,,,0.874282307,0.916834289,0.555402349,0.8796
6:12:00,8:00:00,,,0.928930349,,,1.150060298,,,0.302719591,,,0.688178397,,,0.994227763,,,0.62813317,,,0.92386227,,,0.877431375,,,0.578977954,,,0.885132087,0.915470187,0.653113056,1.1015
6:13:00,8:10:00,,,0.919783411,,,1.136520137,,,0.349989243,,,0.775193139,,,0.986757513,,,0.65173341,,,0.925118023,,,0.897423407,,,0.434707378,,,0.897156393,0.734336028,0.550112988,1.0633
6:14:00,8:20:00,,,0.917343351,,,1.137863111,,,1.134060914,,,1.023197496,,,0.992503136,,,0.575975919,,,0.948351629,,,0.896995291,,,0.469170745,,,0.911042918,0.886936684,0.470260243,1.4011
6:15:00,8:30:00,,,0.889512928,,,1.141471273,,,0.633771842,,,0.97197664,,,1.004018453,,,0.518523977,,,0.953586819,,,0.901569306,,,0.747945182,,,0.840938586,0.824023412,0.503343597,1.2446
6:16:00,8:40:00,,,0.88753673,,,1.131632803,,,0.297780081,,,0.566588598,,,1.007457637,,,0.920526948,,,0.951057893,,,0.90452378,,,0.968037213,,,0.8138146,0.836968039,0.884267552,1.0522
6:17:00,8:50:00,,,0.891724722,,,1.129470391,,,0.957372067,,,0.635519478,,,1.007616566,,,1.01548349,,,0.937221134,,,0.906193843,,,0.809669589,,,0.842535393,0.75699983,0.603920131,1.0475
6:18:00,9:00:00,,,0.889680692,,,1.129414181,,,0.682622748,,,0.629179314,,,1.007118257,,,0.766462568,,,0.963089583,,,0.911393233,,,0.720024561,,,0.939585602,0.952499891,0.691232327,1.0917
6:19:00,9:10:00,,,0.881699323,,,1.135880832,,,0.352090401,,,0.445978845,,,1.006361346,,,0.841965214,,,0.966337228,,,0.936067334,,,0.662351065,,,0.921675007,0.988433071,0.540211826,1.1024
6:20:00,9:20:00,,,0.897383072,,,1.143261384,,,0.595515504,,,0.348784598,,,1.005326219,,,0.863551049,,,0.963366168,,,0.941244546,,,0.771046524,,,0.91407903,0.802214112,1.151477735,0.718
6:21:00,9:30:00,,,0.889445646,,,0.778533272,,,1.087357682,,,0.413054097,,,1.006416309,,,0.969218631,,,0.969737458,,,0.943706409,,,0.835710952,,,0.942712879,0.421842476,1.237525944,0.8189
6:22:00,9:40:00,,,0.881708775,,,0.841730892,,,0.418119969,,,0.404698345,,,1.010775377,,,0.911668245,,,0.972787969,,,0.946292066,,,0.826806469,,,0.929460192,0.676940962,0.798081076,1.2049
6:23:00,9:50:00,,,0.829337387,,,0.909848562,,,1.111371396,,,0.435189768,,,1.015159882,,,0.762201995,,,0.982954489,,,0.967099064,,,0.700617145,,,0.930281898,0.740722214,1.145667018,1.0486
6:24:00,10:00:00,,,0.87785387,,,1.094763788,,,1.116265658,,,0.46620826,,,1.026899163,,,0.747401652,,,0.994390132,,,0.970965656,,,0.797383668,,,0.920053971,1.050295764,0.59745502,1.1699
6:25:00,10:10:00,,,0.854198378,,,1.090835869,,,1.142145717,,,0.366610971,,,1.048984742,,,0.860204327,,,0.893897235,,,0.778086534,,,0.774424862,,,0.901228269,1.157508459,1.043435932,0.9412
6:26:00,10:20:00,,,0.536252993,,,1.095148701,,,1.165807858,,,0.365921608,,,0.996252162,,,0.979745799,,,0.851945341,,,0.956671019,,,0.790127829,,,0.924853157,1.156181016,0.58705236,0.6683
6:27:00,10:30:00,,,0.375330529,,,1.106353376,,,1.131139333,,,0.442951728,,,0.894074912,,,0.928347877,,,1.000521043,,,0.960504639,,,0.81340698,,,0.922855241,1.1467651,1.059321071,0.6508
6:28:00,10:40:00,,,0.505576907,,,1.110185995,,,0.645951046,,,0.775579498,,,0.833441939,,,0.739370038,,,0.990819038,,,0.949097125,,,0.684632412,,,0.91756337,1.140684055,0.91611566,0.6718
6:29:00,10:50:00,,,0.904608343,,,1.093801181,,,1.086022807,,,1.110654745,,,0.713592826,,,1.007244214,,,0.450587881,,,0.937366198,,,0.833044803,,,0.918082537,0.872800134,1.198267179,1.2208
6:30:00,11:00:00,,,0.932758938,,,0.915483232,,,1.065245766,,,0.951966777,,,0.705227879,,,0.991735833,,,0.544121509,,,0.950154726,,,0.64848036,,,0.915856493,1.133166125,1.129582017,1.0552
6:31:00,11:10:00,,,0.930118751,,,1.054510788,,,0.943313126,,,0.986963937,,,0.733752631,,,0.963420705,,,1.059273505,,,0.965799369,,,0.81704104,,,0.920042208,1.079898448,1.16849524,1.2219
6:32:00,11:20:00,,,0.912724713,,,0.797764864,,,0.920181365,,,0.779421518,,,0.599983244,,,1.021392789,,,0.802148459,,,0.973944024,,,0.409775692,,,0.923881498,0.300444129,0.452669101,0.5023
6:33:00,11:30:00,,,0.915241898,,,0.640882415,,,0.422158588,,,0.43751474,,,0.759730573,,,1.027197146,,,0.693572561,,,0.958721338,,,0.855622726,,,0.92277041,0.22513155,0.240714216,0.4554
6:34:00,11:40:00,,,0.912868474,,,0.725221043,,,0.492973171,,,0.477372948,,,0.814960146,,,0.996685889,,,0.514315087,,,0.966476326,,,0.912425205,,,0.860537239,0.240787173,0.228690222,0.4826
6:35:00,11:50:00,,,0.915279297,,,1.056775764,,,1.015519781,,,1.018006869,,,0.922987266,,,1.087377415,,,1.031774751,,,0.954858487,,,0.970519124,,,0.923871416,0.643022744,0.879694248,0.3868
6:36:00,12:00:00,,,0.91761014,,,1.068398061,,,1.041662341,,,0.695739144,,,0.891501637,,,0.966425204,,,0.849319488,,,0.90657499,,,0.939771557,,,0.920985707,0.466002478,0.613787473,0.9138
6:37:00,12:10:00,,,0.915242448,,,1.077176356,,,1.066885054,,,0.498448125,,,0.874185052,,,0.589609365,,,0.823143597,,,0.967947921,,,0.822345901,,,0.916454927,0.733488203,0.548359774,1.1112
6:38:00,12:20:00,,,0.917481963,,,1.085933606,,,1.053416999,,,0.536827719,,,0.973507449,,,0.78789274,,,0.564581874,,,0.944015742,,,0.774341633,,,0.930403322,0.746155944,0.503953653,1.138
6:39:00,12:30:00,,,0.915143268,,,1.09838833,,,0.973244275,,,0.59712177,,,0.894118324,,,0.967029642,,,1.146360562,,,0.567247628,,,1.03989748,,,0.881242927,0.558930637,1.151355836,1.1521
6:40:00,12:40:00,,,0.91730046,,,1.134609529,,,1.084598948,,,0.581835045,,,0.75467575,,,0.853193769,,,1.098208227,,,0.916709798,,,1.000603459,,,0.948870605,0.800994747,1.08384724,0.9764
6:41:00,12:50:00,,,0.910594096,,,1.100588384,,,1.129649282,,,1.037497645,,,0.9556833,,,0.661296987,,,1.039717888,,,0.648081474,,,0.905061173,,,0.941897522,0.927661906,1.278388325,1.1198
6:42:00,13:00:00,,,0.912729147,,,1.065504034,,,1.09954455,,,1.033757044,,,0.974217941,,,0.743005115,,,1.010432284,,,0.890012907,,,0.81203228,,,0.948304044,1.114462193,1.096488619,0.9846
6:43:00,13:10:00,,,0.91050689,,,1.050075137,,,0.93919607,,,0.977948136,,,1.085685026,,,0.771276522,,,0.579449035,,,0.761964422,,,1.035722769,,,0.963238833,1.136113843,1.160339165,1.0242
6:44:00,13:20:00,,,0.908326517,,,1.047842157,,,1.008061575,,,0.997635421,,,1.073002357,,,1.018649336,,,0.604526741,,,1.05067219,,,0.673701845,,,0.987139255,0.683313799,1.218366157,1.113
6:45:00,13:30:00,,,0.906186704,,,1.05162613,,,0.997697841,,,0.961793001,,,0.940150356,,,0.661920079,,,1.123568549,,,0.744994087,,,0.807792373,,,1.014679887,0.907826725,0.884458509,1.1874
6:46:00,13:40:00,,,0.916529005,,,1.051549141,,,0.989792553,,,0.674921398,,,0.839526825,,,0.425328497,,,1.155287954,,,0.81557088,,,0.829765076,,,0.922603278,0.841222075,0.31557288,1.1748
6:47:00,13:50:00,,,0.922528133,,,1.052880714,,,0.987099599,,,0.817730236,,,0.779354421,,,0.451829998,,,0.779991499,,,0.717395016,,,1.151897085,,,0.96570224,0.960192108,0.590079009,1.2521
6:48:00,14:00:00,,,0.924331088,,,1.049855907,,,0.958585045,,,0.847946469,,,0.605359423,,,0.464314332,,,0.399713756,,,0.988720031,,,1.143222813,,,1.001467554,0.908582975,0.447956206,1.1977
6:49:00,14:10:00,,,0.926087189,,,0.92197557,,,0.877030555,,,0.86711126,,,0.660014632,,,0.917929101,,,0.311564788,,,0.983745142,,,1.06166696,,,1.006679542,1.009103452,0.436271061,1.0508
6:50:00,14:20:00,,,0.943658285,,,1.026371071,,,0.987890251,,,0.83180367,,,0.690211032,,,0.810170944,,,1.166984347,,,0.832746286,,,0.391553413,,,1.004550105,0.997424044,0.537095668,1.0763
6:51:00,14:30:00,,,0.949076366,,,1.051321667,,,0.994834882,,,0.771824619,,,0.98802762,,,1.161267577,,,1.106799298,,,0.973938566,,,0.906755688,,,0.81972177,1.046220633,0.28463213,0.6533
6:52:00,14:40:00,,,0.954372546,,,1.053182296,,,0.999602253,,,1.007521086,,,0.935875023,,,0.866691063,,,0.304703065,,,0.732273921,,,1.057901813,,,0.264374398,1.144884107,0.216093834,0.5109
6:53:00,14:50:00,,,0.955713408,,,1.053313254,,,1.004568675,,,0.971595081,,,1.030252087,,,0.70521617,,,1.085087497,,,0.931183398,,,1.023342013,,,0.261566025,1.18267081,0.200733228,0.9387
6:54:00,15:00:00,,,0.9608199,,,1.053537349,,,0.99773197,,,1.020003618,,,1.031923959,,,1.165393324,,,0.91707245,,,0.979775389,,,0.949864427,,,0.26254499,1.208035763,0.220133781,1.1737
6:55:00,15:10:00,,,0.965816626,,,1.050492534,,,1.00494085,,,1.007986018,,,1.11668436,,,0.877221136,,,1.205238917,,,1.170923152,,,1.055290332,,,0.530852805,1.037534038,0.243683096,0.5588
6:56:00,15:20:00,,,0.978145974,,,1.052886408,,,1.014799323,,,0.996421936,,,0.946763088,,,1.205738082,,,1.122544755,,,0.869453037,,,1.052306411,,,0.198281048,0.794589324,0.297754598,0.7128
6:57:00,15:30:00,,,0.971815244,,,1.059491931,,,1.011759002,,,0.993118019,,,1.084210376,,,1.258672393,,,1.178728402,,,0.872733187,,,1.056890828,,,0.174648904,0.938198609,0.375656168,1.0772
6:58:00,15:40:00,,,1.009337508,,,1.059656522,,,1.010758416,,,0.994216242,,,0.983230385,,,1.259162883,,,1.239908505,,,0.827994157,,,1.059732806,,,0.193734573,0.644407962,0.901003882,0.8509
6:59:00,15:50:00,,,1.013640327,,,1.063783091,,,1.024706896,,,1.000969379,,,1.258215129,,,1.171870414,,,1.191940383,,,0.590573948,,,1.096071948,,,0.25091226,0.867223035,1.392754788,0.9107
7:00:00,16:00:00,,,1.003571617,,,1.068674261,,,1.029247648,,,0.975013378,,,1.267782841,,,0.934313432,,,0.992421405,,,0.310863301,,,1.127105012,,,0.354834672,0.856783533,0.93596451,1.0673
7:01:00,16:10:00,,,0.997237304,,,1.076248145,,,1.03167625,,,0.976601744,,,1.359520995,,,1.234313123,,,1.187003993,,,0.802576554,,,1.14667685,,,0.644830928,0.613420521,0.677639145,1.0705
7:02:00,16:20:00,,,0.994529027,,,1.074270608,,,1.027999282,,,0.961982053,,,1.098538117,,,1.256035197,,,1.258805887,,,1.159523499,,,1.168620503,,,0.722388858,0.465122538,0.693882341,0.9537
7:03:00,16:30:00,,,0.998810095,,,1.082563506,,,1.033361009,,,0.951092954,,,0.808491946,,,1.265408873,,,1.280553672,,,1.122910809,,,1.206705907,,,0.736652686,0.43919989,0.810609699,1.0945
7:04:00,16:40:00,,,0.996141167,,,1.08258114,,,1.045099351,,,0.936707868,,,0.747393397,,,1.338983247,,,1.242959785,,,1.243024829,,,1.259323429,,,0.764176395,0.445686415,0.727483566,1.1055
7:05:00,16:50:00,,,1.007134334,,,1.084869711,,,1.041427791,,,0.914409662,,,1.071677886,,,,,,1.253734559,,,1.162673055,,,1.303206279,,,0.756925288,0.463862028,0.627901579,0.6226
7:06:00,17:00:00,,,1.017924246,,,1.087066476,,,1.046504219,,,0.908352016,,,1.569673093,,,,,,1.32654714,,,1.188351503,,,,,,0.788502288,0.52262814,0.53817897,0.4965
7:07:00,17:10:00,,,1.015159552,,,1.091199104,,,1.048771469,,,0.904346418,,,1.549106533,,,,,,1.395935864,,,1.139548794,,,,,,0.835016022,0.675621041,0.476532196,0.164
7:08:00,17:20:00,,,1.015757581,,,1.094919058,,,1.051132568,,,0.876864813,,,0.817181426,,,,,,1.33492562,,,1.256871776,,,,,,0.924307134,0.684150104,0.441760056,0.1431
7:09:00,17:30:00,,,1.016348456,,,1.078996051,,,1.040008185,,,0.781191617,,,0.830983319,,,,,,1.095029001,,,,,,,,,,0.662113967,0.356096184,0.131
7:10:00,17:40:00,,,1.010434983,,,0.933894021,,,1.072646719,,,0.61642895,,,1.309734089,,,,,,,,,,,,,,,,0.447094742,0.261485674,0.1149
7:11:00,17:50:00,,,1.020731111,,,0.703179023,,,0.937343575,,,0.456070411,,,,,,,,,,,,,,,,,,,0.160156262,0.153813012,0.0961
7:12:00,18:00:00,,,1.021275683,,,,,,0.597506771,,,0.271247057,,,,,,,,,,,,,,,,,,,0.034529835,0.036673575,0.0598
7:13:00,,,,1.015489077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:14:00,,,,1.012944296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:15:00,,,,1.016667668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:16:00,,,,1.020333559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:17:00,,,,1.005604773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:18:00,,,,1.015377249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:19:00,,,,1.028000553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:20:00,,,,1.040423898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:21:00,,,,1.046739157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:22:00,,,,1.026563339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:23:00,,,,1.041633519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:24:00,,,,1.033381311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:25:00,,,,1.016676032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:26:00,,,,1.022972726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:27:00,,,,1.012263468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:28:00,,,,1.015717954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:29:00,,,,1.013575832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:30:00,,,,1.008719998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:31:00,,,,1.009417522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:32:00,,,,1.0182611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:33:00,,,,1.024290116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:34:00,,,,1.03024264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:35:00,,,,1.030807069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:36:00,,,,1.057752534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:37:00,,,,1.092186168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:38:00,,,,1.097540586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:39:00,,,,1.09508468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:40:00,,,,1.095240408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:41:00,,,,1.123428822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:42:00,,,,1.105704949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:43:00,,,,0.997755763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:44:00,,,,1.090978045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:45:00,,,,0.930017849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:46:00,,,,1.069299602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47:00,,,,1.106424824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:48:00,,,,1.128493492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:49:00,,,,1.13821189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50:00,,,,1.143019539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:51:00,,,,1.080966882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:52:00,,,,1.131157206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:53:00,,,,1.140677592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:54:00,,,,1.133700297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:55:00,,,,1.117510606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:56:00,,,,1.106159403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:57:00,,,,1.097259521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:58:00,,,,1.081619988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:59:00,,,,1.0980059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:00:00,,,,1.107435931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:01:00,,,,1.080820254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:02:00,,,,1.085803532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:03:00,,,,1.132953675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:04:00,,,,1.142036087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:05:00,,,,0.907207717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:06:00,,,,1.114074455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:07:00,,,,1.062331172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:08:00,,,,0.73460955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:09:00,,,,1.078766362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:10:00,,,,1.053745512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:11:00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:12:00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:13:00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:14:00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:15:00,,,,1.091007591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:16:00,,,,1.070936547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:17:00,,,,0.350361998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:18:00,,,,0.719760196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:19:00,,,,1.032432434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:20:00,,,,1.01717767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21:00,,,,1.022292247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:22:00,,,,1.023352035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:23:00,,,,1.008411182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:24:00,,,,1.001594652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:25:00,,,,1.006749666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:26:00,,,,0.996092411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:27:00,,,,1.011073071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:28:00,,,,1.027885089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:29:00,,,,1.011491166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:30:00,,,,0.815186314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:31:00,,,,1.015821943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:32:00,,,,0.986320711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:33:00,,,,1.008678911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:34:00,,,,1.009934488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:35:00,,,,1.024451001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:36:00,,,,1.023774971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:37:00,,,,1.041894544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:38:00,,,,0.650506033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:39:00,,,,1.033050551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:40:00,,,,1.013881936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:41:00,,,,1.015194283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:42:00,,,,1.01467461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:43:00,,,,1.012345484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:44:00,,,,1.024637874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45:00,,,,1.025953348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:46:00,,,,1.039935514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47:00,,,,1.052022732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:48:00,,,,1.03891189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:49:00,,,,1.084902851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:50:00,,,,0.327594007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:51:00,,,,0.624296218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:52:00,,,,0.786233882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:53:00,,,,0.212977904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:54:00,,,,0.206919898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:55:00,,,,0.204404678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:56:00,,,,0.222798961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:57:00,,,,1.064836387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:58:00,,,,1.074804979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:59:00,,,,1.077833194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:00:00,,,,1.094583708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:01:00,,,,1.109524969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:02:00,,,,0.24191223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:03:00,,,,0.93373168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:04:00,,,,1.111546208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:05:00,,,,0.298435769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:06:00,,,,1.048552873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:07:00,,,,1.08857841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:08:00,,,,0.647636494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:09:00,,,,1.089698751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:10:00,,,,1.099402206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9:11:00,,,,1.061129441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
